date,Weekday,GrafMoltkeStrEast,GrafMoltkeStrWest,HastedterBrStr,LangemarckStrEast,LangemarckStrWest,Osterdeich,RadwegKleineWeser,SchwachhauserRing,WachmannStrAusSouth,WachmannStrEinNorth,WilhelmKaisenBrEast,WilhelmKaisenBrWest,Total,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Holiday,Vacation
2015-10-28,2,1201.0,1465.0,2165.0,2273.0,2183.0,4115.0,3237.0,1491.0,3240.0,2848.0,7655.0,3944.0,35817.0,7.2,4.9,8.5,0.0,0.0,108.0,13.3,32.0,1013.1,0,,Herbstferien
2015-10-29,3,1189.0,1352.0,2023.0,2429.0,2332.0,3501.0,3324.0,1480.0,3369.0,2947.0,7215.0,4269.0,35430.0,9.2,6.4,12.3,0.0,0.0,147.0,5.0,14.8,1018.1,0,,Herbstferien
2015-10-30,4,1136.0,1262.0,2210.0,2330.0,2078.0,3244.0,3243.0,1561.0,3261.0,2944.0,6505.0,4269.0,34043.0,10.4,7.7,12.9,0.0,0.0,120.0,9.4,28.4,1027.4,72,,Herbstferien
2015-10-31,5,1124.0,1325.0,2113.0,1775.0,1415.0,3736.0,2318.0,1461.0,2458.0,2024.0,5824.0,3025.0,28598.0,8.5,4.2,11.8,0.0,0.0,124.0,14.0,33.5,1028.5,222,,Herbstferien
2015-11-01,6,376.0,404.0,401.0,495.0,447.0,1100.0,641.0,524.0,664.0,478.0,1698.0,896.0,8124.0,6.7,1.0,14.1,0.0,0.0,164.0,4.3,16.6,1029.8,432,,
2015-11-02,0,1088.0,1135.0,2015.0,1951.0,1738.0,3006.0,2957.0,1261.0,2796.0,2398.0,6202.0,3673.0,30220.0,5.9,1.7,8.4,0.0,0.0,87.0,5.8,13.0,1027.7,0,,
2015-11-03,1,1304.0,1469.0,2753.0,2464.0,2284.0,3763.0,3849.0,1784.0,3532.0,3072.0,6869.0,4370.0,37513.0,3.9,2.5,5.8,0.0,0.0,115.0,6.1,14.8,1021.6,0,,
2015-11-04,2,794.0,883.0,1833.0,1732.0,1339.0,2616.0,2324.0,1162.0,1983.0,1556.0,4359.0,2609.0,23190.0,7.6,1.1,14.8,0.3,0.0,128.0,7.2,16.6,1018.6,354,,
2015-11-05,3,1513.0,1782.0,4222.0,3243.0,3109.0,4837.0,5831.0,2399.0,4360.0,3758.0,8961.0,5861.0,49876.0,12.0,7.6,15.6,2.7,0.0,149.0,8.3,19.8,1019.2,30,,
2015-11-06,4,1746.0,1942.0,5093.0,3997.0,3346.0,5621.0,7012.0,2834.0,4949.0,4276.0,11198.0,4646.0,56660.0,13.9,12.4,15.2,5.4,0.0,195.0,13.3,32.8,1017.7,0,,
2015-11-07,5,1194.0,1435.0,3812.0,2650.0,2318.0,2805.0,4858.0,2049.0,2879.0,2456.0,7748.0,4411.0,38615.0,16.3,14.8,17.9,8.5,0.0,224.0,18.7,63.7,1018.6,12,,
2015-11-08,6,1182.0,1174.0,2914.0,2845.0,2400.0,3922.0,4853.0,1942.0,3339.0,2751.0,7256.0,4763.0,39341.0,12.8,9.2,15.4,1.9,0.0,217.0,17.6,62.3,1023.3,330,,
2015-11-09,0,1324.0,1514.0,3344.0,2873.0,2525.0,4307.0,4477.0,1906.0,3753.0,2941.0,7601.0,4916.0,41481.0,13.3,11.3,15.7,0.1,0.0,242.0,28.4,60.5,1016.8,102,,
2015-11-10,1,700.0,751.0,1776.0,1287.0,2525.0,2366.0,2212.0,1544.0,1527.0,1070.0,3870.0,1861.0,21489.0,14.0,12.1,15.2,1.7,0.0,243.0,28.8,64.1,1017.1,0,,
2015-11-11,2,1187.0,1310.0,2197.0,2344.0,2171.0,4075.0,3382.0,1423.0,3227.0,2797.0,7264.0,4284.0,35661.0,12.8,11.5,15.0,0.4,0.0,235.0,22.0,48.6,1020.2,0,,
2015-11-12,3,987.0,1126.0,1643.0,1700.0,1746.0,3058.0,2713.0,1024.0,2543.0,2066.0,5327.0,3319.0,27252.0,11.8,8.8,15.2,0.0,0.0,224.0,17.6,40.0,1022.2,276,,
2015-11-13,4,1165.0,1362.0,2170.0,2355.0,2027.0,3802.0,3303.0,1377.0,3021.0,2589.0,6748.0,4255.0,34174.0,10.6,4.5,13.7,3.5,0.0,215.0,20.9,84.6,1017.2,186,,
2015-11-14,5,766.0,868.0,1163.0,1403.0,1094.0,2372.0,1576.0,824.0,1763.0,1449.0,3934.0,2453.0,19665.0,7.3,4.9,8.8,12.7,0.0,236.0,27.0,64.8,1018.1,138,,
2015-11-15,6,302.0,302.0,334.0,374.0,469.0,1013.0,511.0,291.0,548.0,309.0,1512.0,783.0,6748.0,12.2,7.9,13.5,17.0,0.0,238.0,29.2,65.9,1005.1,0,,
2015-11-16,0,1047.0,1199.0,2065.0,2277.0,2125.0,3348.0,3265.0,1377.0,3137.0,2479.0,6407.0,4026.0,32752.0,11.9,10.0,13.1,3.1,0.0,229.0,24.1,55.1,1009.1,0,,
2015-11-17,1,1046.0,1208.0,1958.0,2129.0,2002.0,3555.0,3090.0,1293.0,2918.0,2310.0,6337.0,3836.0,31682.0,12.0,9.8,15.0,9.2,0.0,220.0,18.7,77.0,1003.1,0,,
2015-11-18,2,1040.0,1186.0,1489.0,1970.0,1789.0,2884.0,2716.0,1101.0,2705.0,2136.0,5730.0,3579.0,28325.0,11.6,9.3,13.9,3.7,0.0,242.0,37.8,82.8,1004.9,114,,
2015-11-19,3,1117.0,1261.0,1783.0,2176.0,1999.0,3174.0,2822.0,1286.0,2938.0,2444.0,6112.0,3704.0,30816.0,10.5,7.8,12.3,1.4,0.0,249.0,36.4,89.6,1005.4,90,,
2015-11-20,4,1098.0,1203.0,2053.0,2240.0,2036.0,3546.0,3267.0,1349.0,2959.0,2444.0,6445.0,4051.0,32691.0,7.2,4.0,8.7,0.0,0.0,243.0,23.8,44.3,1000.9,204,,
2015-11-21,5,672.0,773.0,1099.0,1130.0,924.0,2092.0,1510.0,824.0,1624.0,1251.0,3951.0,2204.0,18054.0,3.7,-2.1,5.7,4.5,0.0,258.0,15.1,32.0,995.0,0,,
2015-11-22,6,439.0,404.0,574.0,551.0,623.0,1180.0,859.0,569.0,837.0,563.0,2150.0,1103.0,9852.0,1.2,-2.0,3.4,3.8,10.0,296.0,18.0,45.7,1003.5,174,,
2015-11-23,0,1067.0,1213.0,2303.0,2436.0,2265.0,3432.0,3226.0,1378.0,3057.0,2491.0,6695.0,3929.0,33492.0,2.3,-1.3,4.8,0.0,0.0,283.0,12.2,37.8,1019.9,330,,
2015-11-24,1,948.0,1057.0,1779.0,1938.0,1974.0,2791.0,2749.0,1090.0,2608.0,2079.0,5742.0,3244.0,27999.0,3.0,1.7,4.3,3.4,0.0,200.0,23.4,61.6,1013.4,0,,
2015-11-25,2,1093.0,1215.0,1845.0,2198.0,2053.0,3407.0,3131.0,1254.0,2928.0,2345.0,6334.0,3807.0,31610.0,4.3,1.0,7.1,0.2,0.0,231.0,14.0,30.2,1003.5,6,,
2015-11-26,3,1257.0,1398.0,2248.0,2467.0,2338.0,3707.0,3474.0,1548.0,3492.0,2839.0,7244.0,4291.0,36303.0,3.7,0.6,8.5,0.0,0.0,267.0,9.4,25.9,1014.7,348,,
2015-11-27,4,1152.0,1318.0,2014.0,2436.0,2086.0,3434.0,3163.0,1219.0,3076.0,2501.0,6843.0,4089.0,33331.0,3.4,0.3,6.5,2.0,0.0,191.0,15.8,39.6,1014.4,318,,
2015-11-28,5,865.0,496.0,1454.0,1230.0,1175.0,3099.0,1660.0,955.0,1652.0,1242.0,4356.0,2394.0,20578.0,5.3,3.0,7.4,6.3,0.0,226.0,24.1,52.6,1006.4,252,,
2015-11-29,6,481.0,480.0,650.0,637.0,592.0,1476.0,967.0,573.0,867.0,576.0,2280.0,1279.0,10858.0,8.4,4.7,11.2,6.7,0.0,227.0,33.1,92.2,1001.9,0,,
2015-11-30,0,950.0,1006.0,1522.0,1765.0,1654.0,2847.0,2534.0,1013.0,2438.0,1962.0,5011.0,3219.0,25921.0,6.3,3.6,10.9,10.7,0.0,244.0,29.9,81.4,1008.6,0,,
2015-12-01,1,874.0,982.0,1297.0,1613.0,1445.0,2363.0,2361.0,975.0,2307.0,1904.0,4758.0,2736.0,23615.0,6.8,4.2,11.3,0.7,0.0,244.0,16.9,42.5,1019.2,78,,
2015-12-02,2,1154.0,1258.0,1917.0,1984.0,1804.0,2956.0,2871.0,1306.0,2870.0,2391.0,5979.0,3496.0,29986.0,10.3,7.7,11.5,0.0,0.0,232.0,20.9,44.3,1023.6,0,,
2015-12-03,3,1316.0,1458.0,2690.0,2400.0,2224.0,3713.0,3724.0,1799.0,3508.0,2955.0,6901.0,4350.0,37038.0,8.6,6.4,11.0,0.4,0.0,199.0,14.0,30.2,1025.0,252,,
2015-12-04,4,791.0,895.0,2171.0,1268.0,1291.0,2568.0,2734.0,1796.0,1549.0,1211.0,3750.0,1933.0,21957.0,8.6,6.3,9.5,0.8,0.0,223.0,26.3,55.1,1021.9,192,,
2015-12-05,5,1519.0,1685.0,3419.0,2916.0,2724.0,3995.0,4543.0,1995.0,4110.0,3492.0,8069.0,5361.0,43828.0,8.2,6.9,8.8,0.0,0.0,219.0,31.3,60.5,1021.0,0,,
2015-12-06,6,1634.0,1916.0,5849.0,3766.0,3261.0,6225.0,7785.0,2670.0,4715.0,4200.0,11477.0,4997.0,58495.0,9.5,6.2,11.7,0.4,0.0,225.0,32.8,64.8,1018.1,114,,
2015-12-07,0,644.0,622.0,1450.0,1197.0,1146.0,1290.0,1894.0,995.0,1343.0,908.0,3622.0,1913.0,17024.0,10.7,8.3,11.5,0.1,0.0,200.0,11.9,29.5,1029.3,0,,
2015-12-08,1,1211.0,1155.0,2771.0,2865.0,2394.0,3828.0,4499.0,1967.0,3341.0,2788.0,6889.0,4616.0,38324.0,9.2,6.3,13.5,2.0,0.0,149.0,11.9,27.7,1027.4,408,,
2015-12-09,2,1071.0,1140.0,2398.0,2238.0,1775.0,3553.0,3130.0,1679.0,2474.0,1880.0,5601.0,3527.0,30466.0,7.3,4.2,10.2,0.0,0.0,237.0,17.6,40.0,1031.4,366,,
2015-12-10,3,1303.0,1409.0,2748.0,2814.0,1775.0,3678.0,4004.0,1704.0,3825.0,3236.0,7532.0,4498.0,38526.0,5.9,4.1,7.9,3.5,0.0,209.0,21.6,45.0,1028.2,228,,
2015-12-11,4,1419.0,1588.0,2649.0,2841.0,2652.0,4298.0,4085.0,1884.0,3774.0,3274.0,8042.0,4903.0,41409.0,6.2,4.6,8.0,4.0,0.0,228.0,24.8,72.7,1018.0,0,,
2015-12-12,5,898.0,1033.0,1370.0,1314.0,1132.0,3046.0,1757.0,872.0,1851.0,1447.0,4475.0,2589.0,21784.0,5.8,4.3,10.0,13.5,0.0,225.0,21.2,63.0,1016.8,156,,
2015-12-13,6,612.0,620.0,1172.0,957.0,862.0,2294.0,1679.0,999.0,1307.0,891.0,3048.0,1695.0,16136.0,5.6,-0.7,10.9,0.0,0.0,253.0,19.1,85.7,1017.0,228,,
2015-12-14,0,1209.0,1294.0,2087.0,2332.0,3092.0,3318.0,3271.0,1391.0,3348.0,2683.0,6825.0,4067.0,34917.0,3.0,-0.9,6.4,0.0,0.0,120.0,9.0,24.1,1021.2,0,,
2015-12-15,1,1312.0,1367.0,2329.0,2456.0,2327.0,3846.0,3301.0,1425.0,3639.0,2937.0,7091.0,4304.0,36334.0,6.2,3.8,9.0,0.0,0.0,166.0,6.8,24.1,1023.2,48,,
2015-12-16,2,1233.0,1262.0,2005.0,2340.0,2086.0,3510.0,3182.0,1334.0,3253.0,2667.0,6553.0,4112.0,33537.0,8.2,4.3,11.6,0.6,0.0,147.0,14.8,34.6,1022.0,0,,
2015-12-17,3,1313.0,1399.0,2152.0,2638.0,2322.0,3713.0,3594.0,1463.0,3546.0,2809.0,7065.0,4479.0,36493.0,12.4,11.3,13.9,0.2,0.0,223.0,16.6,33.5,1019.0,6,,
2015-12-18,4,1265.0,1292.0,2135.0,2476.0,2229.0,3749.0,3374.0,1319.0,3435.0,2862.0,7169.0,4342.0,35647.0,12.1,10.9,13.4,0.0,0.0,229.0,18.4,38.9,1018.7,6,,
2015-12-19,5,971.0,1054.0,1335.0,1687.0,1301.0,2812.0,2009.0,984.0,2429.0,1915.0,4825.0,3070.0,24392.0,11.9,9.9,13.6,0.0,0.0,208.0,17.3,36.4,1018.6,0,,
2015-12-20,6,655.0,691.0,1194.0,1124.0,1052.0,2265.0,1869.0,1105.0,1573.0,1104.0,3446.0,2052.0,18130.0,11.5,9.6,13.5,0.8,0.0,184.0,13.3,31.3,1015.2,6,,
2015-12-21,0,1167.0,1342.0,2032.0,2394.0,2078.0,3172.0,2991.0,1247.0,3231.0,2696.0,6149.0,4190.0,32689.0,10.4,9.2,11.5,1.3,0.0,219.0,28.1,77.8,1015.0,126,,
2015-12-22,1,1028.0,1131.0,1642.0,1970.0,1757.0,2812.0,2769.0,1058.0,2759.0,2232.0,5436.0,3680.0,28274.0,11.5,7.8,13.9,0.9,0.0,224.0,26.6,56.9,1016.4,0,,
2015-12-23,2,988.0,1088.0,1341.0,1861.0,1555.0,2592.0,2363.0,920.0,2710.0,2077.0,5059.0,2925.0,25479.0,10.3,5.8,13.5,1.7,0.0,231.0,28.4,62.3,1019.2,90,,Weihnachtsferien
2015-12-24,3,562.0,582.0,739.0,718.0,601.0,1162.0,1165.0,680.0,1170.0,882.0,2332.0,1455.0,12048.0,8.8,4.8,13.2,0.9,0.0,180.0,19.4,60.5,1018.9,114,,Weihnachtsferien
2015-12-25,4,358.0,397.0,720.0,456.0,384.0,1221.0,890.0,745.0,561.0,390.0,1453.0,757.0,8332.0,8.1,5.4,12.7,2.3,0.0,219.0,18.7,55.4,1022.4,132,1. Weihnachtsfeiertag,Weihnachtsferien
2015-12-26,5,388.0,449.0,692.0,498.0,456.0,1092.0,933.0,741.0,695.0,555.0,1696.0,838.0,9033.0,13.3,11.6,14.4,0.0,0.0,230.0,32.8,59.8,1019.5,42,2. Weihnachtsfeiertag,Weihnachtsferien
2015-12-27,6,449.0,450.0,828.0,659.0,571.0,1417.0,1093.0,793.0,862.0,603.0,2026.0,1092.0,10843.0,11.0,9.0,12.4,0.9,0.0,229.0,22.7,47.5,1022.1,24,,Weihnachtsferien
2015-12-28,0,712.0,828.0,1329.0,1501.0,1304.0,1981.0,1985.0,831.0,1874.0,1501.0,3839.0,2517.0,20202.0,8.8,7.2,9.9,0.0,0.0,96.0,13.7,45.7,1028.6,0,,Weihnachtsferien
2015-12-29,1,729.0,817.0,1394.0,1520.0,1228.0,2067.0,1953.0,848.0,1938.0,1524.0,4001.0,2594.0,20613.0,6.5,5.9,7.7,0.0,0.0,122.0,22.3,47.5,1026.6,0,,Weihnachtsferien
2015-12-30,2,842.0,919.0,1462.0,1508.0,1294.0,2126.0,2150.0,1023.0,2023.0,1571.0,4142.0,2762.0,21822.0,6.3,2.6,8.5,0.0,0.0,133.0,18.7,51.1,1026.1,270,,Weihnachtsferien
2015-12-31,3,482.0,604.0,782.0,753.0,1798.0,1435.0,1037.0,666.0,966.0,791.0,2460.0,1323.0,13097.0,4.3,1.5,8.2,1.0,0.0,164.0,14.8,36.4,1018.7,24,,Weihnachtsferien
2016-01-01,4,503.0,438.0,865.0,642.0,2306.0,1562.0,1055.0,962.0,769.0,429.0,1920.0,918.0,12369.0,4.0,1.3,7.1,0.0,0.0,158.0,8.3,25.2,1023.8,288,Neujahr,Weihnachtsferien
2016-01-02,5,943.0,1052.0,1586.0,1777.0,1627.0,2590.0,2516.0,989.0,2480.0,1967.0,5040.0,3101.0,25668.0,2.4,-3.2,5.0,0.5,0.0,106.0,27.4,57.2,1016.7,0,,Weihnachtsferien
2016-01-03,6,1037.0,1161.0,1909.0,1850.0,3372.0,2867.0,2853.0,1190.0,2778.0,2255.0,5739.0,3371.0,30382.0,-4.0,-4.6,-3.2,6.5,10.0,109.0,31.3,57.2,1008.5,0,,Weihnachtsferien
2016-01-04,0,1161.0,1285.0,2571.0,2375.0,2128.0,3555.0,3748.0,1565.0,3067.0,2591.0,6270.0,3988.0,34304.0,-5.7,-6.3,-4.5,0.6,90.0,96.0,22.0,47.5,994.6,6,,Weihnachtsferien
2016-01-05,1,766.0,827.0,2109.0,1583.0,1407.0,3245.0,2944.0,2040.0,1616.0,1145.0,4299.0,2601.0,24582.0,-5.4,-6.1,-4.8,3.6,40.0,91.0,21.2,38.9,997.3,0,,Weihnachtsferien
