date,GrafMoltkeStrEast,GrafMoltkeStrWest,HastedterBrStr,LangemarckStrEast,LangemarckStrWest,Osterdeich,RadwegKleineWeser,SchwachhauserRing,WachmannStrAusSouth,WachmannStrEinNorth,WilhelmKaisenBrEast,WilhelmKaisenBrWest
2015-08-11,828.0,867.0,1786.0,1268.0,1162.0,2818.0,2394.0,1815,1632.0,1298.0,4096,2185.0
2015-08-12,1300.0,1480.0,2620.0,2610.0,2494.0,4440.0,4007.0,1658,3703.0,3111.0,7502,4654.0
2015-08-13,1250.0,1274.0,3270.0,2973.0,2610.0,4474.0,5515.0,2289,3409.0,2969.0,7690,4961.0
2015-08-14,972.0,1018.0,2037.0,2266.0,1989.0,3238.0,3509.0,1443,2765.0,2057.0,5665,3442.0
2015-08-15,783.0,844.0,2091.0,1882.0,1482.0,3798.0,2656.0,1141,2379.0,1387.0,4919,2756.0
2015-08-16,608.0,527.0,1340.0,1156.0,1099.0,2035.0,1775.0,1151,1462.0,981.0,2841,1704.0
2015-08-17,734.0,701.0,1741.0,1837.0,1590.0,2427.0,2523.0,955,2181.0,1803.0,4651,3060.0
2015-08-18,573.0,572.0,1011.0,1190.0,1076.0,1796.0,1715.0,683,1309.0,1066.0,3586,2125.0
2015-08-19,1117.0,1161.0,2933.0,2621.0,2305.0,3509.0,4125.0,1908,3107.0,2557.0,6809,4443.0
2015-08-20,1199.0,1089.0,3406.0,3013.0,2612.0,4134.0,4702.0,2038,3331.0,2820.0,7319,4750.0
2015-08-21,1192.0,1195.0,3011.0,2871.0,2403.0,4270.0,4949.0,2159,3242.0,2891.0,7427,4717.0
2015-08-22,974.0,939.0,3548.0,2431.0,1938.0,4014.0,4725.0,2081,2302.0,1929.0,5847,3533.0
2015-08-23,877.0,850.0,3827.0,1761.0,1640.0,3318.0,4524.0,2577,1837.0,1276.0,5003,2616.0
2015-08-24,969.0,997.0,1830.0,2061.0,1938.0,3074.0,3147.0,1335,2715.0,2140.0,5637,2805.0
2015-08-25,1072.0,1042.0,1886.0,2276.0,2014.0,3341.0,3637.0,1520,2788.0,2382.0,6435,3797.0
2015-08-26,1310.0,1368.0,2628.0,2935.0,2562.0,4336.0,4899.0,2201,3568.0,2971.0,7694,4743.0
2015-08-27,830.0,817.0,1361.0,1762.0,1576.0,2754.0,2515.0,1046,2176.0,1759.0,5142,3158.0
2015-08-28,1118.0,1049.0,2764.0,2777.0,2265.0,3711.0,4044.0,1796,3325.0,2896.0,7233,4568.0
2015-08-29,1063.0,1200.0,3416.0,2651.0,2067.0,4241.0,4149.0,1827,2941.0,2519.0,6491,3996.0
2015-08-30,890.0,864.0,2474.0,1451.0,1335.0,3903.0,2733.0,1532,1881.0,1085.0,4674,2347.0
2015-08-31,1327.0,1333.0,3621.0,2936.0,2555.0,4526.0,5491.0,2438,3553.0,2996.0,7946,4266.0
2015-09-01,787.0,861.0,996.0,1316.0,1136.0,1846.0,1756.0,736,1730.0,1464.0,4007,2336.0
2015-09-02,925.0,1104.0,1613.0,1669.0,1526.0,2641.0,2447.0,1060,2463.0,2009.0,5248,2981.0
2015-09-03,1259.0,1469.0,2716.0,2287.0,2156.0,3483.0,3891.0,1775,3420.0,2813.0,6645,4221.0
2015-09-04,1282.0,1440.0,2851.0,2622.0,2135.0,3862.0,4249.0,1884,3319.0,2787.0,6834,4379.0
2015-09-05,1055.0,1030.0,1724.0,1616.0,1529.0,3086.0,3037.0,1115,2048.0,1654.0,5332,3219.0
2015-09-06,1541.0,1737.0,3828.0,3348.0,3043.0,4600.0,5136.0,2256,4264.0,3747.0,9450,4891.0
2015-09-07,1504.0,1587.0,2914.0,3038.0,2733.0,4086.0,4215.0,1775,3908.0,3276.0,8058,5072.0
2015-09-08,851.0,911.0,2995.0,1837.0,77.0,3341.0,4492.0,2589,1871.0,1426.0,4413,2590.0
2015-09-09,1547.0,1749.0,2895.0,3386.0,2919.0,4592.0,5030.0,2362,4194.0,3743.0,8484,5606.0
2015-09-10,1243.0,1455.0,2803.0,2678.0,1758.0,3985.0,3766.0,1594,3483.0,3101.0,7545,4634.0
2015-09-11,1193.0,1393.0,2326.0,2525.0,2394.0,3608.0,3550.0,1520,3495.0,3125.0,7011,4263.0
2015-09-12,1269.0,1402.0,2453.0,2383.0,2400.0,4218.0,3734.0,1474,3675.0,3033.0,7220,4576.0
2015-09-13,792.0,848.0,1674.0,1383.0,1145.0,2522.0,2087.0,1450,1815.0,1292.0,3803,2089.0
2015-09-14,1007.0,1156.0,1805.0,2111.0,1921.0,3139.0,3383.0,1295,2661.0,2131.0,5619,3184.0
2015-09-15,1231.0,1283.0,2115.0,2558.0,2347.0,3743.0,3796.0,1680,3337.0,3014.0,7184,4170.0
2015-09-16,1221.0,1335.0,2103.0,2559.0,2263.0,3458.0,3650.0,1498,3223.0,2802.0,6995,3908.0
2015-09-17,1269.0,1365.0,1993.0,2563.0,2292.0,3565.0,3773.0,1612,3222.0,2819.0,7155,3989.0
2015-09-18,1332.0,1504.0,3034.0,3007.0,2488.0,4186.0,4676.0,2006,3652.0,3294.0,7816,4484.0
2015-09-19,844.0,998.0,1845.0,1725.0,1269.0,4042.0,2025.0,937,1733.0,1393.0,5190,2739.0
2015-09-20,575.0,662.0,1420.0,1187.0,1026.0,2300.0,1944.0,1212,1442.0,998.0,3407,2000.0
2015-09-21,1226.0,1381.0,2904.0,2603.0,2401.0,3785.0,3936.0,1722,3472.0,3029.0,7221,4579.0
2015-09-22,1181.0,1310.0,2638.0,2462.0,2241.0,3648.0,3708.0,1627,3348.0,2906.0,7074,4337.0
2015-09-23,1303.0,1489.0,2876.0,2706.0,2432.0,4122.0,4099.0,1681,3545.0,3127.0,7794,4889.0
2015-09-24,1312.0,1464.0,2967.0,2531.0,2519.0,3902.0,4188.0,1882,3785.0,3342.0,7664,4772.0
2015-09-25,1297.0,1450.0,2943.0,2494.0,2317.0,3979.0,4472.0,1668,3514.0,3220.0,7502,4793.0
2015-09-26,1107.0,1240.0,2715.0,1851.0,1429.0,4575.0,2794.0,1546,2249.0,1897.0,5781,3263.0
2015-09-27,863.0,893.0,2245.0,1427.0,1301.0,2772.0,2783.0,1967,1595.0,1169.0,3858,2282.0
2015-09-28,1323.0,1493.0,3281.0,2966.0,2654.0,4130.0,4525.0,1981,3882.0,3363.0,7556,4583.0
2015-09-29,1462.0,1622.0,3412.0,3208.0,2795.0,4339.0,4769.0,2092,4157.0,3692.0,8288,5283.0
2015-09-30,1471.0,1546.0,3413.0,3180.0,2827.0,4486.0,4687.0,2175,4098.0,3639.0,8198,5462.0
2015-10-01,417.0,483.0,404.0,565.0,451.0,951.0,580.0,322,805.0,648.0,1891,1166.0
2015-10-02,1089.0,1228.0,1912.0,1873.0,1672.0,2928.0,2851.0,1173,2766.0,2304.0,5820,3290.0
2015-10-03,1251.0,1377.0,2486.0,2236.0,2113.0,3517.0,3600.0,1606,3302.0,2832.0,6534,4219.0
2015-10-04,1265.0,1497.0,3319.0,2793.0,2181.0,4379.0,4476.0,2110,3295.0,2877.0,7651,4406.0
2015-10-05,858.0,980.0,2345.0,1498.0,1406.0,2943.0,3321.0,1976,1795.0,1384.0,4539,2393.0
2015-10-06,1675.0,1823.0,4779.0,3718.0,3142.0,5287.0,6243.0,2726,4570.0,4028.0,10267,5366.0
2015-10-07,1455.0,1751.0,3954.0,3318.0,2772.0,3184.0,5064.0,2172,4258.0,3601.0,8905,5514.0
2015-10-08,1027.0,1085.0,2424.0,2666.0,775.0,3653.0,4126.0,1856,3141.0,2700.0,6647,4533.0
2015-10-09,1514.0,1753.0,3893.0,3299.0,2919.0,4508.0,5049.0,2374,4189.0,3356.0,8331,5699.0
2015-10-10,981.0,1124.0,2255.0,2006.0,0.0,3363.0,2809.0,1510,2551.0,2071.0,5547,3246.0
2015-10-11,1138.0,1220.0,2030.0,2341.0,2211.0,3799.0,3181.0,1408,3242.0,2902.0,6670,4109.0
2015-10-12,1237.0,1390.0,2324.0,2364.0,2405.0,3790.0,3378.0,1485,3545.0,2897.0,7194,4277.0
2015-10-13,1290.0,1488.0,2795.0,2696.0,0.0,3623.0,3761.0,1701,3630.0,3276.0,7397,4295.0
2015-10-14,1120.0,1175.0,2067.0,2268.0,0.0,3206.0,3161.0,1396,3179.0,2741.0,6449,3695.0
2015-10-15,1026.0,1068.0,1759.0,2004.0,0.0,2873.0,2766.0,1221,2686.0,2356.0,5518,3179.0
2015-10-16,777.0,845.0,1467.0,1506.0,565.0,2395.0,2311.0,837,2125.0,1877.0,4503,2545.0
2015-10-17,798.0,978.0,1387.0,1343.0,1050.0,2648.0,1703.0,880,1670.0,1484.0,4006,2238.0
2015-10-18,459.0,521.0,762.0,811.0,770.0,1620.0,1176.0,682,1055.0,812.0,2598,1362.0
2015-10-19,1007.0,1130.0,2060.0,2279.0,2127.0,3116.0,3117.0,1319,3017.0,2660.0,5905,3873.0
2015-10-20,1060.0,1193.0,2057.0,2501.0,2158.0,3265.0,3226.0,1422,3195.0,2835.0,6589,3757.0
2015-10-21,1112.0,1221.0,2114.0,2511.0,2220.0,3295.0,3248.0,1392,3222.0,2870.0,6296,4071.0
2015-10-22,974.0,1114.0,1723.0,2242.0,1980.0,2993.0,2876.0,1133,2810.0,2445.0,5746,3646.0
2015-10-23,1042.0,1235.0,2070.0,2376.0,2109.0,3247.0,3318.0,1431,3024.0,2792.0,6144,3969.0
2015-10-24,851.0,987.0,1454.0,1479.0,1604.0,2742.0,2496.0,1029,2228.0,2110.0,4836,2837.0
2015-10-25,704.0,758.0,1606.0,1270.0,1232.0,2350.0,2268.0,1596,1822.0,1290.0,3592,2151.0
2015-10-26,1141.0,1396.0,2271.0,2493.0,2310.0,3377.0,3481.0,1585,3410.0,2995.0,6890,4034.0
2015-10-27,1229.0,1333.0,2245.0,2439.0,2357.0,3421.0,3358.0,1511,3359.0,3022.0,7159,4183.0
2015-10-28,1201.0,1465.0,2165.0,2273.0,2183.0,4115.0,3237.0,1491,3240.0,2848.0,7655,3944.0
2015-10-29,1189.0,1352.0,2023.0,2429.0,2332.0,3501.0,3324.0,1480,3369.0,2947.0,7215,4269.0
2015-10-30,1136.0,1262.0,2210.0,2330.0,2078.0,3244.0,3243.0,1561,3261.0,2944.0,6505,4269.0
2015-10-31,1124.0,1325.0,2113.0,1775.0,1415.0,3736.0,2318.0,1461,2458.0,2024.0,5824,3025.0
2015-11-01,376.0,404.0,401.0,495.0,447.0,1100.0,641.0,524,664.0,478.0,1698,896.0
2015-11-02,1088.0,1135.0,2015.0,1951.0,1738.0,3006.0,2957.0,1261,2796.0,2398.0,6202,3673.0
2015-11-03,1304.0,1469.0,2753.0,2464.0,2284.0,3763.0,3849.0,1784,3532.0,3072.0,6869,4370.0
2015-11-04,794.0,883.0,1833.0,1732.0,1339.0,2616.0,2324.0,1162,1983.0,1556.0,4359,2609.0
2015-11-05,1513.0,1782.0,4222.0,3243.0,3109.0,4837.0,5831.0,2399,4360.0,3758.0,8961,5861.0
2015-11-06,1746.0,1942.0,5093.0,3997.0,3346.0,5621.0,7012.0,2834,4949.0,4276.0,11198,4646.0
2015-11-07,1194.0,1435.0,3812.0,2650.0,2318.0,2805.0,4858.0,2049,2879.0,2456.0,7748,4411.0
2015-11-08,1182.0,1174.0,2914.0,2845.0,2400.0,3922.0,4853.0,1942,3339.0,2751.0,7256,4763.0
2015-11-09,1324.0,1514.0,3344.0,2873.0,2525.0,4307.0,4477.0,1906,3753.0,2941.0,7601,4916.0
2015-11-10,700.0,751.0,1776.0,1287.0,0.0,2366.0,2212.0,1544,1527.0,1070.0,3870,1861.0
2015-11-11,1187.0,1310.0,2197.0,2344.0,2171.0,4075.0,3382.0,1423,3227.0,2797.0,7264,4284.0
2015-11-12,987.0,1126.0,1643.0,1700.0,1746.0,3058.0,2713.0,1024,2543.0,2066.0,5327,3319.0
2015-11-13,1165.0,1362.0,2170.0,2355.0,2027.0,3802.0,3303.0,1377,3021.0,2589.0,6748,4255.0
2015-11-14,766.0,868.0,1163.0,1403.0,1094.0,2372.0,1576.0,824,1763.0,1449.0,3934,2453.0
2015-11-15,302.0,302.0,334.0,374.0,469.0,1013.0,511.0,291,548.0,309.0,1512,783.0
2015-11-16,1047.0,1199.0,2065.0,2277.0,2125.0,3348.0,3265.0,1377,3137.0,2479.0,6407,4026.0
2015-11-17,1046.0,1208.0,1958.0,2129.0,2002.0,3555.0,3090.0,1293,2918.0,2310.0,6337,3836.0
2015-11-18,1040.0,1186.0,1489.0,1970.0,1789.0,2884.0,2716.0,1101,2705.0,2136.0,5730,3579.0
2015-11-19,1117.0,1261.0,1783.0,2176.0,1999.0,3174.0,2822.0,1286,2938.0,2444.0,6112,3704.0
2015-11-20,1098.0,1203.0,2053.0,2240.0,2036.0,3546.0,3267.0,1349,2959.0,2444.0,6445,4051.0
2015-11-21,672.0,773.0,1099.0,1130.0,924.0,2092.0,1510.0,824,1624.0,1251.0,3951,2204.0
2015-11-22,439.0,404.0,574.0,551.0,623.0,1180.0,859.0,569,837.0,563.0,2150,1103.0
2015-11-23,1067.0,1213.0,2303.0,2436.0,2265.0,3432.0,3226.0,1378,3057.0,2491.0,6695,3929.0
2015-11-24,948.0,1057.0,1779.0,1938.0,1974.0,2791.0,2749.0,1090,2608.0,2079.0,5742,3244.0
2015-11-25,1093.0,1215.0,1845.0,2198.0,2053.0,3407.0,3131.0,1254,2928.0,2345.0,6334,3807.0
2015-11-26,1257.0,1398.0,2248.0,2467.0,2338.0,3707.0,3474.0,1548,3492.0,2839.0,7244,4291.0
2015-11-27,1152.0,1318.0,2014.0,2436.0,2086.0,3434.0,3163.0,1219,3076.0,2501.0,6843,4089.0
2015-11-28,865.0,496.0,1454.0,1230.0,1175.0,3099.0,1660.0,955,1652.0,1242.0,4356,2394.0
2015-11-29,481.0,480.0,650.0,637.0,592.0,1476.0,967.0,573,867.0,576.0,2280,1279.0
2015-11-30,950.0,1006.0,1522.0,1765.0,1654.0,2847.0,2534.0,1013,2438.0,1962.0,5011,3219.0
2015-12-01,874.0,982.0,1297.0,1613.0,1445.0,2363.0,2361.0,975,2307.0,1904.0,4758,2736.0
2015-12-02,1154.0,1258.0,1917.0,1984.0,1804.0,2956.0,2871.0,1306,2870.0,2391.0,5979,3496.0
2015-12-03,1316.0,1458.0,2690.0,2400.0,2224.0,3713.0,3724.0,1799,3508.0,2955.0,6901,4350.0
2015-12-04,791.0,895.0,2171.0,1268.0,1291.0,2568.0,2734.0,1796,1549.0,1211.0,3750,1933.0
2015-12-05,1519.0,1685.0,3419.0,2916.0,2724.0,3995.0,4543.0,1995,4110.0,3492.0,8069,5361.0
2015-12-06,1634.0,1916.0,5849.0,3766.0,3261.0,6225.0,7785.0,2670,4715.0,4200.0,11477,4997.0
2015-12-07,644.0,622.0,1450.0,1197.0,1146.0,1290.0,1894.0,995,1343.0,908.0,3622,1913.0
2015-12-08,1211.0,1155.0,2771.0,2865.0,2394.0,3828.0,4499.0,1967,3341.0,2788.0,6889,4616.0
2015-12-09,1071.0,1140.0,2398.0,2238.0,1775.0,3553.0,3130.0,1679,2474.0,1880.0,5601,3527.0
2015-12-10,1303.0,1409.0,2748.0,2814.0,0.0,3678.0,4004.0,1704,3825.0,3236.0,7532,4498.0
2015-12-11,1419.0,1588.0,2649.0,2841.0,2652.0,4298.0,4085.0,1884,3774.0,3274.0,8042,4903.0
2015-12-12,898.0,1033.0,1370.0,1314.0,1132.0,3046.0,1757.0,872,1851.0,1447.0,4475,2589.0
2015-12-13,612.0,620.0,1172.0,957.0,862.0,2294.0,1679.0,999,1307.0,891.0,3048,1695.0
2015-12-14,1209.0,1294.0,2087.0,2332.0,3092.0,3318.0,3271.0,1391,3348.0,2683.0,6825,4067.0
2015-12-15,1312.0,1367.0,2329.0,2456.0,2327.0,3846.0,3301.0,1425,3639.0,2937.0,7091,4304.0
2015-12-16,1233.0,1262.0,2005.0,2340.0,2086.0,3510.0,3182.0,1334,3253.0,2667.0,6553,4112.0
2015-12-17,1313.0,1399.0,2152.0,2638.0,2322.0,3713.0,3594.0,1463,3546.0,2809.0,7065,4479.0
2015-12-18,1265.0,1292.0,2135.0,2476.0,2229.0,3749.0,3374.0,1319,3435.0,2862.0,7169,4342.0
2015-12-19,971.0,1054.0,1335.0,1687.0,1301.0,2812.0,2009.0,984,2429.0,1915.0,4825,3070.0
2015-12-20,655.0,691.0,1194.0,1124.0,1052.0,2265.0,1869.0,1105,1573.0,1104.0,3446,2052.0
2015-12-21,1167.0,1342.0,2032.0,2394.0,2078.0,3172.0,2991.0,1247,3231.0,2696.0,6149,4190.0
2015-12-22,1028.0,1131.0,1642.0,1970.0,1757.0,2812.0,2769.0,1058,2759.0,2232.0,5436,3680.0
2015-12-23,988.0,1088.0,1341.0,1861.0,1555.0,2592.0,2363.0,920,2710.0,2077.0,5059,2925.0
2015-12-24,562.0,582.0,739.0,718.0,601.0,1162.0,1165.0,680,1170.0,882.0,2332,1455.0
2015-12-25,358.0,397.0,720.0,456.0,384.0,1221.0,890.0,745,561.0,390.0,1453,757.0
2015-12-26,388.0,449.0,692.0,498.0,456.0,1092.0,933.0,741,695.0,555.0,1696,838.0
2015-12-27,449.0,450.0,828.0,659.0,571.0,1417.0,1093.0,793,862.0,603.0,2026,1092.0
2015-12-28,712.0,828.0,1329.0,1501.0,1304.0,1981.0,1985.0,831,1874.0,1501.0,3839,2517.0
2015-12-29,729.0,817.0,1394.0,1520.0,1228.0,2067.0,1953.0,848,1938.0,1524.0,4001,2594.0
2015-12-30,842.0,919.0,1462.0,1508.0,1294.0,2126.0,2150.0,1023,2023.0,1571.0,4142,2762.0
2015-12-31,482.0,604.0,782.0,753.0,1798.0,1435.0,1037.0,666,966.0,791.0,2460,1323.0
2016-01-01,503.0,438.0,865.0,642.0,2306.0,1562.0,1055.0,962,769.0,429.0,1920,918.0
2016-01-02,943.0,1052.0,1586.0,1777.0,1627.0,2590.0,2516.0,989,2480.0,1967.0,5040,3101.0
2016-01-03,1037.0,1161.0,1909.0,1850.0,3372.0,2867.0,2853.0,1190,2778.0,2255.0,5739,3371.0
2016-01-04,1161.0,1285.0,2571.0,2375.0,2128.0,3555.0,3748.0,1565,3067.0,2591.0,6270,3988.0
2016-01-05,766.0,827.0,2109.0,1583.0,1407.0,3245.0,2944.0,2040,1616.0,1145.0,4299,2601.0
2016-01-06,1455.0,1593.0,3356.0,3105.0,2931.0,4550.0,4706.0,2047,4044.0,7.0,8350,4440.0
2016-01-07,1035.0,1147.0,2421.0,0.0,2232.0,3297.0,3396.0,1540,3142.0,,5706,4086.0
2016-01-08,1328.0,1513.0,3456.0,3203.0,2695.0,4229.0,4685.0,2028,3638.0,,7362,4927.0
2016-01-09,1553.0,1738.0,4212.0,3395.0,3464.0,5379.0,5626.0,2322,4425.0,,8855,5014.0
2016-01-10,917.0,1038.0,1922.0,2143.0,1855.0,3225.0,2496.0,1200,2223.0,,5118,3058.0
2016-01-11,1254.0,1368.0,2344.0,3076.0,2561.0,3934.0,3482.0,1591,3421.0,2744.0,6806,4099.0
2016-01-12,1185.0,1285.0,1840.0,2363.0,2179.0,3469.0,3126.0,1191,3099.0,2485.0,5996,3720.0
2016-01-13,1020.0,1155.0,1742.0,1815.0,1760.0,3116.0,2494.0,1091,2718.0,2249.0,5440,3364.0
2016-01-14,887.0,1038.0,1431.0,1685.0,1652.0,2851.0,2098.0,1045,2286.0,1844.0,4887,2803.0
2016-01-15,965.0,1056.0,1431.0,1769.0,1599.0,2809.0,2295.0,944,2475.0,2001.0,5105,3043.0
2016-01-16,496.0,519.0,605.0,861.0,894.0,1377.0,891.0,516,1077.0,834.0,2667,1480.0
2016-01-17,295.0,271.0,416.0,391.0,11863.0,863.0,260.0,363,503.0,339.0,1455,747.0
2016-01-18,793.0,898.0,1379.0,1320.0,2786.0,2616.0,558.0,824,1992.0,1611.0,4091,2358.0
2016-01-19,740.0,823.0,1383.0,1280.0,8254.0,2455.0,491.0,799,1816.0,1526.0,3752,2207.0
2016-01-20,485.0,489.0,945.0,906.0,6835.0,1801.0,504.0,583,1192.0,912.0,2908,1712.0
2016-01-21,493.0,536.0,873.0,896.0,3464.0,1713.0,412.0,670,1272.0,1019.0,2595,1561.0
2016-01-22,489.0,543.0,829.0,918.0,9994.0,1843.0,358.0,612,1262.0,1029.0,2794,1635.0
2016-01-23,437.0,496.0,568.0,758.0,1506.0,1362.0,323.0,493,922.0,739.0,2222,1095.0
2016-01-24,468.0,439.0,703.0,623.0,589.0,1450.0,892.0,668,825.0,555.0,2039,1048.0
2016-01-25,1029.0,1179.0,2000.0,1969.0,1823.0,3173.0,3039.0,1260,2912.0,2315.0,5864,3577.0
2016-01-26,1121.0,1313.0,2290.0,2182.0,2028.0,3397.0,3235.0,1465,3121.0,2574.0,6364,3825.0
2016-01-27,961.0,1051.0,1758.0,1850.0,1841.0,3074.0,2568.0,1091,2587.0,2070.0,5580,3233.0
2016-01-28,1037.0,1195.0,1821.0,1956.0,1749.0,3174.0,2849.0,1312,2726.0,2290.0,5539,3570.0
2016-01-29,852.0,975.0,1337.0,1621.0,1459.0,2249.0,2069.0,900,2225.0,1848.0,4598,2918.0
2016-01-30,514.0,606.0,610.0,611.0,556.0,1671.0,777.0,377,789.0,643.0,2634,1263.0
2016-01-31,508.0,496.0,821.0,616.0,675.0,1472.0,1189.0,759,886.0,663.0,2324,1251.0
2016-02-01,485.0,586.0,723.0,836.0,8842.0,949.0,995.0,545,1131.0,932.0,2439,1363.0
2016-02-02,1068.0,1175.0,1672.0,1835.0,1727.0,2917.0,2689.0,1126,2740.0,2235.0,5495,3351.0
2016-02-03,969.0,1050.0,1651.0,1677.0,1603.0,2742.0,2612.0,1026,2517.0,2050.0,4892,3132.0
2016-02-04,1021.0,1114.0,2831.0,1950.0,1558.0,3742.0,3435.0,1686,2209.0,1890.0,5503,3252.0
2016-02-05,1705.0,2063.0,4376.0,3257.0,2894.0,6284.0,5445.0,2310,4345.0,3608.0,9073,5531.0
2016-02-06,1551.0,1778.0,3911.0,3200.0,3015.0,5463.0,5161.0,2372,4095.0,2.0,8736,5195.0
2016-02-07,730.0,797.0,1646.0,0.0,1261.0,2127.0,2080.0,1115,1670.0,,3866,2456.0
2016-02-08,1258.0,1399.0,2976.0,2655.0,2448.0,3844.0,3993.0,1801,3040.0,,6669,4132.0
2016-02-09,1460.0,1478.0,4269.0,3194.0,3060.0,4986.0,5164.0,2207,4142.0,,8703,4553.0
2016-02-10,720.0,730.0,1892.0,1671.0,1624.0,3703.0,2204.0,1503,1725.0,,4046,2428.0
2016-02-11,1159.0,1315.0,2077.0,2763.0,2290.0,3919.0,3240.0,1406,3056.0,2445.0,6324,3943.0
2016-02-12,1209.0,1369.0,2017.0,2398.0,2244.0,3779.0,3433.0,1357,3066.0,2729.0,6560,4106.0
2016-02-13,861.0,991.0,1494.0,1305.0,948.0,3024.0,1649.0,978,1549.0,1262.0,4266,2092.0
2016-02-14,285.0,290.0,368.0,437.0,427.0,859.0,507.0,298,576.0,351.0,1541,790.0
2016-02-15,838.0,933.0,1392.0,1576.0,1646.0,2515.0,2152.0,868,2181.0,1766.0,4886,2682.0
2016-02-16,1022.0,1171.0,2029.0,1970.0,3383.0,3048.0,2951.0,1222,2731.0,2254.0,5912,3344.0
2016-02-17,1060.0,1141.0,2011.0,1948.0,10592.0,2999.0,3017.0,1287,2768.0,2206.0,5742,3428.0
2016-02-18,1070.0,1160.0,1668.0,1945.0,3057.0,2952.0,2853.0,1303,2682.0,2191.0,5766,3335.0
2016-02-19,884.0,1063.0,1541.0,1703.0,1601.0,2902.0,2444.0,970,2360.0,1945.0,5378,2939.0
2016-02-20,552.0,564.0,592.0,774.0,694.0,1390.0,1021.0,468,928.0,686.0,2475,1296.0
2016-02-21,289.0,297.0,430.0,358.0,407.0,868.0,570.0,402,508.0,369.0,1378,713.0
2016-02-22,853.0,964.0,1377.0,1617.0,1488.0,2442.0,2298.0,887,2184.0,1761.0,4583,2774.0
2016-02-23,1064.0,1130.0,1973.0,2023.0,1891.0,3343.0,3102.0,1292,2841.0,2322.0,5649,3118.0
2016-02-24,1001.0,1199.0,1799.0,1847.0,2164.0,3056.0,2829.0,1293,2795.0,2239.0,5590,3378.0
2016-02-25,1090.0,1231.0,1788.0,1895.0,4342.0,3315.0,2821.0,1258,2758.0,2217.0,5769,3419.0
2016-02-26,1016.0,1133.0,1835.0,1938.0,3845.0,3159.0,2884.0,1193,2542.0,2184.0,5816,3389.0
2016-02-27,887.0,1061.0,1683.0,1267.0,1135.0,3279.0,1963.0,1167,1790.0,1339.0,4362,2390.0
2016-02-28,619.0,636.0,1412.0,836.0,2095.0,2527.0,1904.0,1268,1144.0,868.0,3192,1509.0
2016-02-29,1085.0,1149.0,2284.0,2128.0,2535.0,3072.0,3217.0,1371,3062.0,2505.0,6048,3848.0
2016-03-01,154.0,99.0,258.0,268.0,3237.0,369.0,208.0,208,251.0,153.0,830,367.0
2016-03-02,1053.0,1085.0,1885.0,1983.0,1851.0,3112.0,2807.0,1128,2818.0,2281.0,5477,3426.0
2016-03-03,1000.0,1094.0,1527.0,1691.0,1633.0,2704.0,2563.0,1049,2444.0,1933.0,4889,3040.0
2016-03-04,873.0,860.0,2843.0,1470.0,1420.0,3317.0,3429.0,2429,1639.0,1218.0,4415,2221.0
2016-03-05,1197.0,1381.0,2640.0,2476.0,2387.0,3730.0,3600.0,1442,3317.0,2706.0,6939,4283.0
2016-03-06,1528.0,1786.0,4373.0,3603.0,3217.0,5142.0,5867.0,2560,4394.0,2.0,9275,5414.0
2016-03-07,673.0,727.0,2136.0,0.0,1239.0,2164.0,2232.0,1557,1352.0,,3255,1941.0
2016-03-08,1218.0,1341.0,2543.0,2584.0,2307.0,3639.0,3584.0,1473,2981.0,,6305,4073.0
2016-03-09,945.0,1079.0,2354.0,2112.0,2015.0,3527.0,2924.0,1426,2327.0,,5219,2848.0
2016-03-10,616.0,617.0,1410.0,1098.0,1091.0,2182.0,1894.0,1212,1216.0,,3071,1651.0
2016-03-11,1301.0,1414.0,2254.0,2967.0,2693.0,3903.0,3536.0,1462,3391.0,2690.0,6803,4264.0
2016-03-12,929.0,1100.0,1362.0,1337.0,1306.0,3519.0,1811.0,826,1825.0,1461.0,4798,2603.0
2016-03-13,723.0,715.0,1297.0,1046.0,1008.0,1967.0,1841.0,1267,1241.0,976.0,2870,1620.0
2016-03-14,1075.0,1243.0,2373.0,2314.0,2337.0,3141.0,923.0,1337,3070.0,2544.0,6098,4004.0
2016-03-15,1145.0,1315.0,2244.0,2297.0,2143.0,3356.0,138.0,1490,3218.0,2719.0,5892,3903.0
2016-03-16,1228.0,1356.0,2625.0,2427.0,2259.0,3712.0,688.0,1550,3387.0,2911.0,6425,4382.0
2016-03-17,1301.0,1506.0,2724.0,2547.0,2520.0,3811.0,2512.0,1735,3530.0,2904.0,6835,4479.0
2016-03-18,1013.0,1116.0,1768.0,1994.0,1720.0,2779.0,2331.0,1126,2580.0,2200.0,5365,3477.0
2016-03-19,797.0,973.0,1699.0,1373.0,1135.0,3183.0,1635.0,927,1716.0,1304.0,4370,2297.0
2016-03-20,572.0,620.0,1083.0,1081.0,1031.0,1966.0,1605.0,886,1388.0,1017.0,3055,1802.0
2016-03-21,763.0,863.0,1609.0,1847.0,1715.0,2332.0,2283.0,961,2254.0,1891.0,4639,3068.0
2016-03-22,829.0,904.0,1749.0,1873.0,1765.0,2619.0,2359.0,1055,2357.0,1983.0,4861,3195.0
2016-03-23,882.0,940.0,1879.0,1941.0,1794.0,2651.0,2478.0,1158,2504.0,2078.0,5198,3420.0
2016-03-24,841.0,955.0,1781.0,1873.0,1760.0,2507.0,2502.0,1155,2419.0,2066.0,4955,3294.0
